customer_id,age,month_income,debt,finance_buy,loan_count,is_overdue
3673,46,11696,19942,1,11,1
3674,49,26398,10773,2,3,0
3675,22,17525,10263,4,11,0
3676,25,26139,19374,6,13,0
3677,28,22866,13386,7,10,1
3678,30,29545,22381,5,6,0
3679,57,31625,9861,1,5,0
3680,40,31723,15258,10,4,0
3681,22,27112,15817,1,2,0
3682,31,8565,6253,9,13,1
3683,57,17947,6233,10,0,0
3684,30,26995,12324,4,7,0
3685,53,33077,4667,10,10,0
3686,53,10930,20786,4,13,1
3687,27,9517,22589,0,6,0
3688,59,17287,10418,0,14,0
3689,38,14829,16111,8,5,0
3690,31,5422,14055,6,3,0
3691,48,32060,9123,7,4,0
3692,56,16960,6988,11,13,0
3693,42,11865,13755,4,4,0
3694,46,8985,9734,2,1,0
3695,49,9947,15936,2,5,0
3696,36,16790,1992,11,10,0
3697,25,17739,11898,2,4,0
3698,50,28168,4059,0,0,0
3699,30,27019,23587,10,8,1
3700,48,13971,6893,10,6,0
3701,47,6668,11741,2,13,1
3702,40,13744,19528,1,10,0
3703,49,31754,15389,7,13,0
3704,38,25846,23266,9,13,0
3705,41,22522,23854,9,1,0
3706,44,7509,15706,5,5,0
3707,53,5500,9726,4,13,0
3708,54,22177,15876,0,14,1
3709,26,23677,13034,1,0,0
3710,55,33978,19058,1,1,0
3711,32,12904,4548,6,14,0
3712,24,29921,14263,11,14,1
3713,54,24783,1552,6,6,0
3714,32,19683,6014,5,2,0
3715,37,15416,13106,7,6,0
3716,39,17833,17776,3,5,0
3717,51,21290,15396,8,4,0
3718,31,5485,16243,7,9,0
3719,39,17003,8572,2,13,0
3720,59,10459,21722,2,8,0
3721,40,27782,648,11,9,0
3722,57,9120,12533,11,4,0
3723,34,11485,22778,8,13,0
3724,24,17251,4660,8,4,0
3725,31,21257,11609,10,7,1
3726,59,25486,820,4,6,0
3727,22,31334,16855,9,0,0
3728,48,9172,24438,0,9,0
3729,29,25706,15920,2,1,0
3730,38,21472,16505,10,3,0
3731,30,27021,21829,4,8,1
3732,27,24695,16290,3,6,0
3733,46,9487,7695,3,1,0
3734,49,12964,4876,0,10,0
3735,54,14055,19179,5,11,0
3736,58,9880,4216,11,7,0
3737,30,24105,18570,9,0,0
3738,39,31949,2134,10,7,1
3739,42,22810,2177,3,4,0
3740,23,3528,18683,0,0,0
3741,59,13325,22365,9,2,0
3742,57,21308,17767,5,10,1
3743,58,25844,11693,4,12,1
3744,36,25360,4142,4,12,0
3745,49,25405,18352,1,12,0
3746,39,32364,11854,0,6,0
3747,55,28936,23028,6,11,0
3748,43,20246,2472,4,6,0
3749,32,30792,21878,2,7,1
3750,34,13554,15300,5,10,1
3751,25,23704,13018,2,12,0
3752,43,22878,12398,5,10,0
3753,28,18413,22290,5,3,0
3754,45,33589,3110,8,5,0
3755,25,29543,8326,7,14,0
3756,49,25436,13606,0,11,0
3757,36,17127,8801,6,6,0
3758,22,27643,11226,10,7,0
3759,24,21026,22955,8,13,0
3760,35,18693,3774,1,2,0
3761,59,12212,21039,8,4,0
3762,22,8196,258,5,7,1
3763,59,16850,6868,2,5,1
3764,59,9999,6817,7,0,0
3765,42,10322,5744,6,1,0
3766,50,6143,12092,11,2,0
3767,26,16812,20326,7,13,1
3768,31,20854,16621,7,11,1
3769,49,33387,3355,6,14,1
3770,42,8678,7904,0,6,0
3771,28,4382,22985,9,12,0
3772,24,24780,22090,9,13,1
3773,41,30506,1158,9,9,1
3774,40,12528,594,7,2,0
3775,56,34848,18134,4,8,0
3776,25,10114,16786,1,8,0
3777,26,30742,20222,1,11,1
3778,22,12434,10427,1,11,0
3779,25,4705,18924,8,11,0
3780,33,8997,22262,4,10,0
3781,48,25447,10494,2,7,0
3782,44,10962,7490,5,8,0
3783,46,14391,14760,8,7,1
3784,42,17535,5534,10,8,0
3785,45,27480,5286,8,3,0
3786,46,34051,1613,8,3,0
3787,53,21978,12772,10,14,0
3788,53,15129,22963,9,4,0
3789,26,29255,5651,10,6,0
3790,57,20699,20063,3,8,0
3791,37,33785,3552,4,3,0
3792,54,27523,11870,11,6,0
3793,42,32402,23622,0,11,0
3794,30,11759,16061,10,11,0
3795,27,5704,4996,9,5,0
3796,56,30027,1464,5,12,0
3797,43,29324,6282,1,8,0
3798,26,8725,21266,6,8,0
3799,44,34337,6245,3,8,0
3800,38,24075,6611,3,4,0
3801,33,28223,3100,8,2,0
3802,44,29769,4113,0,12,0
3803,37,30384,4093,5,14,1
3804,24,33225,8124,1,5,0
3805,51,3124,21235,5,1,0
3806,43,12729,10228,6,6,0
3807,30,33027,3579,2,13,0
3808,50,15767,21829,3,14,0
3809,58,24481,9571,1,12,0
3810,44,7807,20912,6,6,1
3811,34,21354,7566,8,1,1
3812,53,19009,9233,4,14,1
3813,44,22146,1573,10,5,0
3814,38,24901,12663,4,3,0
3815,42,29393,22104,8,6,0
3816,23,20198,9555,7,7,1
3817,58,6101,15509,0,9,1
3818,27,31727,9202,1,12,0
3819,39,4654,13003,6,10,0
3820,51,19515,17640,2,0,0
3821,43,27806,17511,5,4,0
3822,54,3394,11886,0,8,1
3823,51,10319,19168,7,13,0
3824,38,6573,22465,1,1,1
3825,53,12173,1049,0,3,0
3826,35,10106,5183,1,7,1
3827,31,28508,2301,7,11,0
3828,57,25009,16413,9,4,0
3829,55,28985,12297,4,7,0
3830,30,14147,11352,11,14,0
3831,49,24012,9362,8,9,1
3832,32,8060,3198,11,9,0
3833,35,19326,10937,2,0,0
3834,40,34167,13930,7,13,0
3835,36,27131,17748,3,6,0
3836,49,25653,9733,6,5,0
3837,45,15842,20877,9,1,0
3838,29,13933,24889,9,6,0
3839,30,9632,2695,7,2,0
3840,54,9755,6645,2,3,0
3841,54,14130,22264,2,13,0
3842,40,25973,8149,0,10,0
3843,24,8589,15032,7,5,0
3844,31,14612,22243,1,2,0
3845,22,17843,13147,6,0,0
3846,50,21888,10658,10,9,0
3847,55,22417,10433,6,0,0
3848,34,31555,24887,6,5,0
3849,22,15015,17379,3,3,0
3850,55,15672,6865,6,6,1
3851,50,28287,13610,9,8,0
3852,34,5976,23880,10,13,1
3853,50,20855,10715,7,7,0
3854,45,14891,2631,8,2,0
3855,47,30762,263,6,6,0
3856,38,9595,7684,5,0,0
3857,28,32325,13830,4,1,0
3858,34,20526,24596,9,8,0
3859,26,16404,10716,9,9,0
3860,47,31557,5043,6,7,0
3861,24,21952,5116,9,14,0
3862,28,20992,16303,1,6,0
3863,22,15825,19517,4,10,0
3864,38,24936,24781,7,9,0
3865,46,31398,1636,5,1,0
3866,24,21281,8822,5,14,1
3867,36,5192,7811,0,13,1
3868,50,15264,15223,1,1,0
3869,53,4091,10581,2,6,1
3870,47,20083,20919,6,6,0
3871,37,23476,17482,11,5,0
3872,46,13093,16673,9,9,1
3873,49,5178,2604,5,11,1
3874,30,20116,207,4,4,0
3875,22,16592,8463,8,5,0
3876,50,33484,3678,9,11,0
3877,43,33347,24990,6,8,0
3878,37,11704,3468,8,3,0
3879,28,5687,12671,10,11,1
3880,35,31672,9476,10,9,1
3881,50,6756,4986,2,0,0
3882,40,9061,9854,10,8,1
3883,40,11623,15526,7,7,0
3884,23,25918,9233,11,10,0
3885,36,24769,20474,8,1,0
3886,24,7494,6803,1,3,0
3887,32,28383,18678,3,2,0
3888,51,4279,11905,1,2,0
3889,39,9538,2461,6,5,0
3890,23,32623,7945,3,6,0
3891,53,5221,5673,11,7,0
3892,29,8164,10954,5,6,0
3893,43,3854,14004,7,14,0
3894,27,6212,10420,5,11,0
3895,33,21970,19751,3,14,0
3896,57,24224,13967,5,8,1
3897,36,22152,17327,0,1,0
3898,49,17385,4156,5,9,0
3899,39,26612,12251,10,3,0
3900,23,15530,13520,9,14,1
3901,34,6340,16549,10,1,0
3902,36,24643,1905,7,12,1
3903,41,30804,19440,3,14,0
3904,50,26124,9515,8,10,1
3905,50,12811,16734,5,2,0
3906,24,3275,15420,5,12,1
3907,40,26582,3309,3,9,0
3908,24,15295,5661,7,0,0
3909,35,23247,931,4,13,1
3910,25,3714,3838,11,7,0
3911,32,9054,14192,0,4,0
3912,52,29656,9305,6,4,1
3913,53,3809,10378,7,7,0
3914,48,23110,8058,5,14,1
3915,51,33144,1989,6,14,0
3916,23,16215,9577,11,10,0
3917,30,23362,19868,6,8,0
3918,49,12053,15195,3,8,0
3919,52,3036,24270,3,9,0
3920,55,27498,1116,11,8,0
3921,36,31387,24709,0,1,0
3922,46,13273,9419,1,6,0
3923,57,28030,6962,2,6,0
3924,29,32115,5967,4,3,0
3925,30,22692,15981,9,4,0
3926,58,15499,11797,8,13,0
3927,53,14403,24288,4,5,0
3928,38,18037,20917,5,6,0
3929,56,22039,8871,6,12,1
3930,58,17017,19053,3,1,0
3931,40,20365,1191,7,9,1
3932,50,17696,17514,10,1,0
3933,28,9447,17787,5,14,0
3934,49,15583,5630,10,12,1
3935,30,3151,9522,0,1,0
3936,49,17257,5030,5,12,0
3937,27,14486,1381,1,13,0
3938,50,16507,16753,3,14,1
3939,38,28175,5092,10,4,0
3940,37,12514,20178,3,5,0
3941,44,8648,22698,9,14,0
3942,52,4511,22084,9,10,1
3943,24,21642,14557,4,14,1
3944,42,19615,8567,9,5,0
3945,47,34589,14616,11,2,0
3946,57,22126,19144,1,11,1
3947,58,27225,1943,5,14,0
3948,43,23846,17341,10,3,0
3949,33,32152,15975,2,6,0
3950,34,10749,21306,8,6,0
3951,32,3571,14133,5,14,1
3952,37,20586,23013,2,5,0
3953,29,29083,17917,2,0,0
3954,23,29188,6885,4,9,0
3955,51,31142,8601,5,5,0
3956,51,15232,53,3,13,0
3957,33,12762,4796,11,12,0
3958,31,16217,14045,4,0,0
3959,32,12231,18780,2,10,0
3960,36,9609,24235,9,4,0
3961,37,29001,12841,3,5,0
3962,38,17629,15516,7,6,0
3963,47,15273,14416,7,7,1
3964,23,19554,21305,0,8,0
3965,33,8151,7253,3,5,0
3966,47,9406,21223,1,10,0
3967,44,32910,10416,3,6,0
3968,39,17294,18942,4,14,1
3969,53,17893,11882,0,3,0
3970,59,3188,24714,11,9,0
3971,24,16073,11365,4,6,0
3972,59,24062,18904,6,9,0
3973,24,10145,14133,4,0,0
3974,51,8927,21021,6,2,0
3975,22,3599,10433,8,0,0
3976,51,16133,20211,7,10,1
3977,53,15209,23013,0,7,0
3978,49,14524,17721,9,2,0
3979,42,17317,12281,9,6,0
3980,34,24685,14008,1,1,0
3981,48,22960,2294,5,11,0
3982,57,29965,19061,4,11,1
3983,28,12145,22965,0,4,0
3984,43,17357,72,1,14,0
3985,31,24577,7236,2,2,0
3986,36,12817,15089,9,9,0
3987,36,4870,23703,4,2,0
3988,25,23645,16346,6,13,1
3989,53,21408,18525,5,14,0
3990,44,15521,20914,2,4,0
3991,27,24878,10237,5,13,0
3992,45,33128,11694,3,7,0
3993,41,28216,20936,2,1,0
3994,58,8453,3501,3,10,1
3995,41,4827,10468,10,3,0
3996,33,24086,18461,7,3,0
3997,54,19923,9840,0,12,0
3998,49,19225,8526,2,14,0
3999,29,10202,21139,9,13,0
4000,22,33139,12464,11,11,0
4001,58,34974,11063,7,10,0
4002,43,29941,2615,11,4,0
4003,27,7438,14744,9,5,0
4004,42,22885,13064,8,8,0
4005,53,15139,21740,2,4,0
4006,56,14218,13589,8,11,0
4007,36,15924,20556,9,9,0
4008,26,22921,932,10,7,1
4009,27,31750,17019,9,4,0
4010,46,34612,23067,3,2,0
4011,50,9716,22157,11,5,0
4012,28,30072,19613,3,12,0
4013,34,19088,17574,11,3,0
4014,59,34001,15544,6,4,0
4015,39,9818,5508,5,7,1
4016,23,25584,11,9,10,0
4017,29,7286,12194,2,10,1
4018,32,7739,13118,7,3,1
4019,54,33158,8060,11,6,0
4020,59,5089,448,4,2,0
4021,48,8605,7661,1,3,0
4022,41,26724,2496,9,7,0
4023,33,9822,5885,2,7,0
4024,52,6321,426,6,12,0
4025,48,14773,7099,9,12,1
4026,53,21933,19553,8,8,0
4027,31,4216,12918,0,3,1
4028,24,7885,12513,11,9,0
4029,48,15170,16830,5,3,0
4030,56,26277,11927,10,4,0
4031,52,11933,2250,8,13,0
4032,36,25692,23495,6,4,0
4033,37,34474,13608,2,2,0
4034,34,31761,2681,6,0,0
4035,56,12906,17785,11,9,0
4036,32,24466,3407,1,14,0
4037,42,26609,6761,9,0,0
4038,32,15236,16133,1,11,0
4039,51,26814,17427,0,13,1
4040,56,28223,21747,2,7,0
4041,43,5797,13555,0,3,0
4042,59,3818,391,7,12,0
4043,52,11434,4819,10,10,1
4044,35,26190,23263,7,9,0
4045,45,26385,5984,3,14,0
4046,53,33571,17669,0,13,0
4047,57,10926,6363,1,10,0
4048,53,31890,5127,1,1,0
4049,36,23488,6589,1,5,0
4050,56,15717,10626,8,8,0
4051,24,15069,12512,6,14,0
4052,37,27430,15700,8,4,0
4053,26,3012,4037,9,2,0
4054,42,8894,6854,9,3,0
4055,31,26434,19633,1,14,1
4056,40,22401,1543,4,12,0
4057,46,10392,17175,0,1,0
4058,25,19102,13850,1,14,1
4059,50,3689,21554,3,13,1
4060,40,25262,22427,9,6,0
4061,23,22522,12868,0,12,0
4062,31,27360,6098,11,3,0
4063,46,14932,7448,7,3,0
4064,41,28252,7211,5,7,0
4065,40,14766,21166,0,9,0
4066,44,25711,7798,8,4,0
4067,45,16292,12652,0,2,0
4068,32,23687,20343,10,12,1
4069,55,17863,20748,3,14,0
4070,49,28899,1716,4,11,0
4071,26,30441,3636,10,5,0
4072,26,20386,11556,8,7,1
4073,42,10408,7870,11,9,0
4074,33,13694,23745,1,0,0
4075,25,11142,13682,11,8,0
4076,41,4765,22055,8,13,1
4077,59,18237,12365,11,12,0
4078,46,29129,8380,0,3,0
4079,35,8778,5726,3,4,1
4080,32,5291,7557,10,9,0
4081,53,27114,24166,6,2,0
4082,32,29561,2718,3,8,0
4083,39,7866,18789,7,12,0
4084,48,11429,7887,6,11,1
4085,39,30893,8003,5,5,0
4086,44,13584,24102,4,14,1
4087,32,14747,15523,9,14,0
4088,42,25837,9094,2,0,0
4089,26,20968,8532,7,8,0
4090,44,4307,19265,3,10,0
4091,46,5085,23094,7,4,0
4092,31,29395,13353,0,2,0
4093,43,19415,13185,10,3,0
4094,40,34986,15173,1,11,1
4095,22,27104,643,1,4,0
4096,28,3291,16404,11,0,0
4097,25,6686,11264,5,9,0
4098,22,15579,677,4,2,0
4099,36,4642,15931,9,6,1
4100,33,34477,9291,9,8,0
4101,43,33077,2650,6,5,0
4102,43,27150,3469,1,3,0
4103,38,11769,7886,8,14,1
4104,50,32833,20567,1,3,0
4105,35,6909,10256,0,8,1
4106,41,20607,11592,1,0,0
4107,54,15268,23470,10,5,0
4108,36,13844,23761,2,3,0
4109,33,11638,11063,5,2,0
4110,41,30995,10622,6,10,0
4111,51,7373,5684,10,0,1
4112,59,14233,19071,5,4,0
4113,24,21963,13457,0,3,0
4114,49,33496,6596,8,9,1
4115,47,20806,15151,11,3,0
4116,51,10558,17800,7,7,0
4117,34,16271,20789,11,10,1
4118,34,9745,7074,1,10,0
4119,23,21993,491,0,1,0
4120,58,22465,17143,6,10,0
4121,59,9734,19885,2,9,1
4122,23,16860,24576,2,10,1
4123,57,11250,18472,10,13,1
4124,47,30735,20040,9,9,1
4125,32,11650,21151,8,12,0
4126,29,19487,211,1,3,0
4127,43,24310,13644,4,10,0
4128,41,28364,7975,3,0,0
4129,29,33823,3722,0,1,0
4130,50,34997,11709,5,9,0
4131,47,20125,10157,5,9,1
4132,51,30982,16687,10,2,0
4133,38,12764,21170,0,11,0
4134,41,25828,3772,6,0,0
4135,37,13893,18165,5,1,0
4136,28,15842,14121,3,6,0
4137,37,7723,3225,6,9,1
4138,48,14604,8999,2,9,0
4139,44,27043,23123,9,5,0
4140,45,8203,23657,10,1,0
4141,30,5976,11382,5,0,0
4142,56,10426,20587,5,9,1
4143,41,25887,1353,9,13,1
4144,58,29710,8371,5,8,1
4145,38,11619,9072,2,0,0
4146,52,17702,22658,9,9,0
4147,29,9486,18214,4,4,0
4148,36,9490,4698,0,8,0
4149,52,17114,20386,5,12,1
4150,51,21328,19184,6,8,0
4151,41,25623,6902,4,5,0
4152,33,26806,20647,4,14,0
4153,38,8973,16606,5,2,0
4154,51,16447,2237,6,1,0
4155,50,28847,18962,3,2,0
4156,40,18858,1778,6,0,0
4157,32,16171,17004,4,2,0
4158,55,19317,16305,6,1,0
4159,28,32157,20438,0,7,0
4160,55,8521,12505,9,14,0
4161,41,15891,23850,11,9,0
4162,59,19795,21814,1,6,0
4163,45,25474,6379,1,0,0
4164,31,29507,4263,6,0,0
4165,53,13687,11019,8,4,0
4166,36,3246,2240,6,3,0
4167,58,14009,14577,11,14,0
4168,41,26226,8043,5,7,0
4169,24,25948,1362,2,7,0
4170,58,5171,18624,4,14,1
4171,29,14523,21905,9,2,0
4172,44,18528,6535,1,4,0
4173,32,18276,6744,8,6,0
4174,29,30500,8284,5,7,1
4175,50,26662,17622,8,2,1
4176,51,10457,6492,8,7,1
4177,31,25102,20992,11,9,1
4178,49,5060,7502,6,8,0
4179,57,6334,3470,4,2,1
4180,34,16087,4201,3,11,1
4181,53,26574,5351,0,1,0
4182,57,3944,15327,8,13,0
4183,58,29823,15917,5,1,0
4184,47,8361,13488,1,4,0
4185,43,28838,5413,11,11,0
4186,25,17638,7432,6,9,0
4187,52,8284,22355,11,11,1
4188,39,26265,13831,5,0,0
4189,59,27751,23821,3,5,0
4190,45,12244,20285,5,6,0
4191,44,13916,11426,10,11,1
4192,43,30158,3628,5,12,1
4193,23,12509,18152,4,4,0
4194,52,15764,13364,0,10,0
4195,32,34102,5352,2,7,0
4196,49,17891,2901,6,5,0
4197,53,27324,15018,1,0,0
4198,26,17003,17925,9,8,0
4199,59,30943,13238,9,11,0
4200,31,12866,2091,0,4,0
4201,45,3333,10842,7,12,0
4202,56,32943,9923,6,4,0
4203,44,12456,13827,5,14,1
4204,38,14369,14968,9,0,0
4205,22,22329,24126,4,4,0
4206,52,16218,8283,5,2,0
4207,52,24164,4854,0,9,0
4208,55,7656,5049,11,12,1
4209,30,15410,5557,8,2,0
4210,43,32730,4432,0,10,0
4211,34,5665,12006,3,9,1
4212,46,10131,7987,2,7,1
4213,39,7935,5020,3,8,0
4214,33,3415,19398,0,12,0
4215,38,3707,22632,9,5,1
4216,36,27172,18400,3,2,0
4217,36,5684,977,3,7,1
4218,36,10494,20594,2,2,0
4219,34,22750,7034,7,6,0
4220,38,22887,1258,6,1,0
4221,53,23826,12047,8,5,0
4222,30,9180,17681,1,7,0
4223,41,17011,10170,9,2,0
4224,47,5559,7397,2,12,0
4225,48,32520,6872,5,8,0
4226,42,11137,20513,1,10,0
4227,39,6971,1732,11,8,0
4228,34,32206,15860,11,2,0
4229,37,5957,2942,1,2,0
4230,30,26300,16832,9,4,0
4231,33,21113,9429,1,8,0
4232,59,13093,4500,11,13,1
4233,40,15951,24908,1,11,0
4234,28,28617,22517,4,12,0
4235,56,3026,15068,11,0,1
4236,39,5583,15226,0,0,0
4237,37,28628,165,6,0,0
4238,25,29250,12872,0,14,0
4239,46,6055,21216,0,3,0
4240,53,9801,12219,4,12,0
4241,34,4658,19158,6,6,0
4242,38,32311,9638,2,11,1
4243,58,6951,5020,6,10,1
4244,27,30764,24132,8,1,0
4245,40,10299,21128,10,11,0
4246,34,26840,16830,3,2,0
4247,47,12933,96,4,3,0
4248,35,34979,2426,7,0,0
4249,52,15279,10909,8,1,0
4250,25,7137,19641,4,1,0
4251,29,14423,13555,11,13,0
4252,46,27315,21110,4,10,1
4253,34,4714,23235,1,14,1
4254,53,14388,8694,8,14,0
4255,59,22715,8189,5,5,0
4256,59,6347,12656,4,3,0
4257,49,33932,8256,4,11,0
4258,51,4986,6740,3,6,1
4259,24,6544,23098,0,11,1
4260,49,26363,15309,5,10,0
4261,24,20085,14105,0,11,1
4262,55,27121,17045,9,7,0
4263,37,12646,8672,1,1,0
4264,43,6786,14078,6,1,0
4265,53,17415,6879,0,4,0
4266,59,34674,4662,7,3,0
4267,29,32923,7815,7,11,0
4268,29,34621,3261,6,13,0
4269,27,26646,405,6,9,1
4270,35,21855,21244,0,1,0
4271,53,17284,3560,2,8,0
4272,56,24398,11575,8,8,0
4273,31,9659,11859,4,12,0
4274,24,23644,13153,4,9,0
4275,33,24929,7856,6,12,0
4276,52,6044,9309,10,11,0
4277,50,6883,6690,9,3,1
4278,26,34712,11674,7,1,0
4279,46,22324,21715,5,2,0
4280,52,18351,19824,4,7,1
4281,42,24545,741,0,12,0
4282,41,21204,11431,9,10,1
4283,43,26268,7181,9,7,0
4284,25,18762,7731,9,11,0
4285,34,22186,2921,8,13,0
4286,41,31371,7374,5,6,0
4287,34,21847,7023,2,12,0
4288,38,6371,5561,11,3,1
4289,57,26606,5634,11,0,0
4290,54,11527,910,9,9,0
4291,22,13116,4702,11,8,0
4292,36,24360,17802,6,14,0
4293,34,33125,14573,3,6,0
4294,38,24451,22182,2,12,0
4295,45,34404,24082,11,0,0
4296,29,31436,12501,6,13,1
4297,48,26885,4038,5,14,1
4298,44,5788,19829,10,4,1
4299,29,7125,131,3,2,1
4300,29,6606,10248,9,1,1
4301,47,20924,22246,7,2,0
4302,34,11766,16536,1,5,0
4303,58,3220,18862,5,11,1
4304,49,24306,22500,2,6,0
4305,46,13205,16688,7,9,1
4306,37,13833,16282,10,8,0
4307,23,24997,2519,7,12,0
4308,39,3753,6112,10,9,0
4309,38,32948,992,10,11,1
4310,51,16875,5647,0,14,1
4311,34,10488,10751,1,10,1
4312,53,10206,7597,3,6,0
4313,50,28596,18093,0,11,0
4314,51,12680,24402,2,0,0
4315,39,10938,16854,3,12,1
4316,34,21345,19849,9,6,0
4317,42,8958,3566,2,12,1
4318,51,18770,8704,4,0,0
4319,42,22867,11585,10,12,1
4320,38,9635,21618,11,7,0
4321,40,11629,3285,9,1,0
4322,36,28054,12029,6,1,0
4323,30,20166,10384,7,0,0
4324,31,34668,12846,7,8,1
4325,52,24487,13079,10,11,0
4326,44,23551,14036,1,12,1
4327,51,15869,8551,0,14,0
4328,54,19603,284,5,13,1
4329,30,12219,15100,0,10,0
4330,22,11029,3277,5,7,0
4331,56,26530,19015,6,8,0
4332,32,19272,1757,8,7,0
4333,55,19673,21863,9,3,0
4334,37,19763,13452,9,8,0
4335,30,15165,15295,0,14,0
4336,53,14043,5787,6,7,0
4337,36,12570,9604,3,0,0
4338,33,9886,21833,8,9,1
4339,54,4958,21222,10,13,1
4340,35,13319,8549,3,4,0
4341,29,27641,19849,1,13,0
4342,29,5183,22432,0,8,0
4343,48,32070,6730,6,12,1
4344,33,6774,20519,11,11,1
4345,22,32018,14608,6,7,0
4346,32,23303,15779,2,0,0
4347,52,17272,3141,4,5,0
4348,38,25586,11068,9,10,0
4349,54,3777,20937,11,5,0
4350,53,5566,14256,11,1,0
4351,50,13095,196,6,10,1
4352,42,13953,18258,7,1,0
4353,42,34696,5830,11,0,0
4354,44,10404,15868,8,5,0
4355,27,31427,6679,9,8,0
4356,43,3078,7986,9,7,0
4357,59,4581,937,0,4,0
4358,58,17066,18578,8,7,1
4359,29,10967,11722,5,1,0
4360,56,10839,20509,5,11,0
4361,32,5162,22634,6,10,1
4362,45,28561,13989,8,5,0
4363,42,20869,24965,6,11,0
4364,23,25129,11118,6,1,0
4365,40,33845,24546,10,7,1
4366,49,16913,22933,11,11,0
4367,38,22004,13432,2,1,0
4368,27,3964,23562,9,4,0
4369,40,13739,14919,8,12,0
4370,59,28404,8538,3,11,0
4371,49,30749,15612,5,6,0
4372,23,5673,11036,6,6,0
4373,59,8293,8310,11,3,0
4374,58,34171,24438,11,7,0
4375,25,26643,20999,8,13,0
4376,43,4718,10972,9,6,0
4377,47,13624,10319,11,9,0
4378,57,4228,18850,2,4,0
4379,34,13602,8775,10,13,0
4380,53,23162,19143,1,3,0
4381,38,4840,1708,1,13,0
4382,57,19881,21792,1,1,0
4383,40,19920,6377,8,1,0
4384,56,22689,22788,7,3,1
4385,49,33735,14269,8,7,1
4386,22,10124,23460,8,10,0
4387,39,12356,22605,0,5,0
4388,54,21355,21221,9,8,0
4389,33,34339,8863,9,1,0
4390,29,10587,15507,8,12,0
4391,45,6527,18069,0,6,1
4392,37,3299,10269,4,13,1
4393,25,21770,18869,3,0,0
4394,59,15590,9888,7,1,0
4395,48,6963,24324,4,13,0
4396,30,7687,19985,11,10,0
4397,37,7171,17837,8,8,0
4398,33,23243,19590,0,12,0
4399,52,28489,23096,7,7,0
4400,45,16067,19374,5,8,0
4401,35,6695,10493,0,13,1
4402,46,12112,15342,1,6,0
4403,55,29099,11450,3,11,0
4404,24,10242,23930,4,9,1
4405,45,12941,17734,0,14,0
4406,30,25515,6342,9,11,0
4407,47,34085,15216,6,10,0
4408,41,23001,23722,3,8,0
4409,31,5700,5434,0,3,0
4410,40,20389,20333,11,2,1
4411,24,21085,17663,5,3,0
4412,45,34115,22382,8,4,0
4413,26,22686,17204,8,11,0
4414,24,28379,9535,10,9,1
4415,48,16339,6119,3,13,0
4416,37,18834,18679,6,3,0
4417,36,22750,16387,9,3,0
4418,56,14084,2560,0,11,1
4419,33,31074,23365,9,6,0
4420,47,32543,10745,8,3,0
4421,55,6162,30,0,3,0
4422,44,11306,22336,8,8,0
4423,52,34902,8132,5,8,1
4424,41,30905,12996,9,13,1
4425,33,32044,17269,10,14,0
4426,44,16137,23876,6,4,0
4427,25,5137,21227,3,8,1
4428,44,24236,4038,8,10,0
4429,22,32993,18674,11,1,0
4430,46,19414,3894,5,11,0
4431,23,8948,4596,11,11,0
4432,51,17693,16588,5,11,0
4433,24,34189,9675,11,12,1
4434,42,19099,21886,9,4,0
4435,46,19210,12453,5,10,0
4436,41,34871,24581,3,6,0
4437,43,21189,7820,6,7,0
4438,42,25797,24524,1,11,1
4439,54,6569,16915,1,4,0
4440,59,29012,10284,10,11,0
4441,36,33928,12744,10,8,0
4442,36,15977,8016,5,11,0
4443,46,24694,16610,8,10,1
4444,42,14620,6142,2,2,0
4445,45,3456,7482,6,12,1
4446,26,19832,18483,8,11,0
4447,27,3067,7313,11,7,1
4448,44,23473,23674,8,10,0
4449,25,4862,14030,2,8,1
4450,48,21186,20950,0,6,0
4451,39,33477,9512,1,4,0
4452,42,32545,19045,10,8,0
4453,49,15754,1664,7,10,0
4454,56,14623,17909,6,13,0
4455,43,10554,20134,0,12,1
4456,44,11319,14750,2,7,1
4457,24,8895,23141,7,11,0
4458,31,16020,3654,6,7,0
4459,46,31401,13733,4,5,0
4460,29,28843,18951,2,1,0
4461,32,15202,17480,6,3,0
4462,26,33600,3098,4,14,1
4463,58,28618,19624,0,11,0
4464,59,8515,11014,4,0,0
4465,50,23122,24351,2,11,0
4466,26,34972,23112,1,9,0
4467,30,3367,21712,2,4,0
4468,23,25585,7778,9,12,0
4469,22,18640,11119,3,13,1
4470,51,30180,24463,0,9,1
4471,32,18461,13185,3,0,0
4472,49,33767,14250,8,5,0
4473,33,17897,3614,0,9,1
4474,47,22024,17231,10,7,0
4475,34,24291,14254,6,12,0
4476,29,3058,3616,7,13,0
4477,49,23640,2704,8,9,0
4478,51,11294,23138,6,0,0
4479,30,24325,3893,8,5,0
4480,52,7507,11573,9,11,0
4481,42,20169,11263,2,3,0
4482,55,31854,2994,0,14,0
4483,52,17752,4533,1,12,1
4484,46,18475,1500,9,14,0
4485,33,15137,18826,0,8,0
4486,22,17334,1725,1,11,1
4487,43,21830,9757,8,7,1
4488,58,28532,14392,4,11,1
4489,22,18114,7341,3,3,0
4490,22,19035,16709,1,10,1
4491,42,30278,4417,2,11,0
4492,36,28012,10422,8,10,0
4493,38,21749,2666,2,1,0
4494,43,33511,9401,7,12,0
4495,59,7701,20745,11,12,1
